Date,Open,High,Low,Close,Adj Close,Volume
2018-04-23,87.419998,87.589996,86.389999,86.949997,81.911552,767600
2018-04-24,87.320000,87.660004,85.849998,86.250000,81.252121,1758800
2018-04-25,86.320000,87.970001,85.870003,87.790001,82.702881,1097400
2018-04-26,88.349998,88.680000,87.419998,88.160004,83.051468,1368600
2018-04-27,88.320000,88.949997,87.750000,88.800003,83.654388,1017600
2018-04-30,88.900002,89.760002,88.320000,88.320000,83.202171,860300
2018-05-01,88.010002,89.059998,87.959999,89.010002,83.852219,687700
2018-05-02,88.510002,89.300003,87.500000,87.910004,82.815933,1345600
2018-05-03,87.650002,88.180000,84.959999,86.010002,81.026047,1750000
2018-05-04,85.769997,88.129997,85.580002,87.699997,82.618095,1015300
2018-05-07,87.720001,88.980003,87.599998,88.660004,83.522476,1025800
2018-05-08,88.720001,89.110001,88.239998,88.360001,83.239861,916600
2018-05-09,88.510002,90.330002,88.040001,90.089996,84.869614,640100
2018-05-10,90.110001,90.959999,89.790001,90.370003,85.133377,722400
2018-05-11,90.370003,90.889999,90.160004,90.540001,85.293533,599100
2018-05-14,90.800003,91.209999,90.040001,90.400002,85.161667,801000
2018-05-15,90.059998,90.970001,89.750000,89.949997,84.737724,805700
2018-05-16,89.949997,90.709999,89.379997,90.239998,85.010910,763100
2018-05-17,89.970001,90.709999,89.690002,90.570000,85.321808,510000
2018-05-18,90.400002,90.610001,90.019997,90.070000,84.850777,994300
2018-05-21,90.320000,91.360001,90.320000,91.209999,85.924706,475600
2018-05-22,91.220001,91.940002,90.500000,91.510002,86.207321,979000
2018-05-23,91.059998,91.930000,90.750000,91.889999,86.565315,661600
2018-05-24,91.769997,92.720001,91.080002,92.610001,87.243591,1393400
2018-05-25,92.419998,92.900002,92.070000,92.779999,87.403740,1082500
2018-05-29,92.230003,92.879997,91.610001,92.199997,86.857353,902500
2018-05-30,92.870003,94.330002,92.769997,93.440002,88.025497,1407500
2018-05-31,93.290001,93.980003,91.650002,91.860001,86.537056,1274800
2018-06-01,92.639999,93.019997,91.849998,92.089996,86.753723,1598600
2018-06-04,92.500000,93.410004,92.330002,93.110001,87.714615,1577200
2018-06-05,93.209999,93.690002,92.820000,93.300003,87.893616,963500
2018-06-06,93.480003,94.919998,93.339996,94.870003,89.372627,1166000
2018-06-07,94.739998,95.709999,94.709999,95.230003,89.711777,1272200
2018-06-08,95.260002,95.389999,92.769997,95.129997,89.617561,904800
2018-06-11,95.279999,95.589996,95.029999,95.110001,89.598724,516800
2018-06-12,95.370003,95.599998,94.739998,95.320000,89.796539,646500
2018-06-13,95.400002,96.190002,95.199997,95.309998,89.787125,688200
2018-06-14,95.389999,95.790001,94.650002,94.769997,89.692490,493800
2018-06-15,94.570000,95.099998,94.010002,94.919998,89.834442,853900
2018-06-18,94.400002,94.860001,94.120003,94.209999,89.162476,749200
2018-06-19,93.669998,94.070000,93.209999,93.989998,88.954277,876400
2018-06-20,94.309998,94.669998,93.820000,93.889999,88.859642,1059700
2018-06-21,94.110001,94.680000,93.169998,94.129997,89.086777,1055700
2018-06-22,94.370003,94.510002,93.169998,93.599998,88.585175,1424500
2018-06-25,93.139999,93.629997,91.099998,91.870003,86.947884,1222400
2018-06-26,91.709999,92.290001,91.239998,91.650002,86.739655,840500
2018-06-27,91.900002,92.690002,91.050003,91.120003,86.238052,926900
2018-06-28,91.089996,91.849998,90.660004,91.550003,86.645012,831300
2018-06-29,91.839996,92.570000,91.239998,91.269997,86.380005,868700
2018-07-02,91.290001,92.470001,90.800003,91.669998,86.758583,573500
2018-07-03,92.919998,92.919998,89.989998,90.139999,85.310555,505300
2018-07-05,90.320000,90.879997,89.760002,90.330002,85.490364,616700
2018-07-06,90.360001,90.709999,89.699997,90.110001,85.282150,791700
2018-07-09,90.400002,91.529999,90.400002,91.180000,86.294823,733700
2018-07-10,90.779999,91.440002,90.629997,90.760002,85.897354,820800
2018-07-11,90.309998,91.570000,90.309998,91.379997,86.484108,731200
2018-07-12,91.940002,93.570000,91.830002,93.370003,88.367493,1184400
2018-07-13,93.230003,93.519997,92.669998,93.110001,88.121414,608700
2018-07-16,93.160004,94.410004,93.160004,93.889999,88.859642,493100
2018-07-17,93.550003,94.500000,93.320000,94.449997,89.389641,789200
2018-07-18,94.519997,95.650002,94.400002,95.589996,90.468559,528500
2018-07-19,95.139999,95.879997,94.900002,95.000000,89.910172,574900
2018-07-20,94.730003,95.080002,94.300003,95.000000,89.910172,484900
2018-07-23,94.800003,95.550003,94.750000,95.510002,90.392830,763800
2018-07-24,95.660004,95.660004,95.050003,95.230003,90.127853,1219000
2018-07-25,94.000000,94.290001,92.309998,94.110001,89.067848,1204700
2018-07-26,94.070000,94.610001,93.870003,94.059998,89.020515,911100
2018-07-27,94.339996,95.889999,94.339996,95.680000,90.553749,1246800
2018-07-30,95.760002,95.820000,92.330002,92.510002,87.553574,1274200
2018-07-31,93.070000,93.540001,90.570000,91.400002,86.503036,1316900
2018-08-01,91.610001,92.930000,91.360001,91.389999,86.493584,849000
2018-08-02,90.900002,92.180000,90.580002,91.750000,86.834305,736800
2018-08-03,91.750000,91.970001,90.930000,91.489998,86.588234,605800
2018-08-06,91.400002,92.010002,91.309998,91.940002,87.014122,478400
2018-08-07,92.330002,93.570000,92.180000,93.349998,88.348572,748300
2018-08-08,93.470001,93.620003,92.809998,92.959999,87.979469,499100
2018-08-09,93.000000,93.620003,92.639999,92.820000,87.846962,438900
2018-08-10,92.209999,93.589996,91.639999,92.120003,87.184471,897800
2018-08-13,92.239998,93.349998,91.500000,92.000000,87.070900,579200
2018-08-14,92.220001,92.730003,92.180000,92.559998,87.600891,882000
2018-08-15,92.070000,93.059998,91.820000,92.099998,87.165543,603600
2018-08-16,92.989998,93.199997,92.199997,92.690002,87.723938,437500
2018-08-17,92.690002,93.120003,92.220001,93.040001,88.055183,570500
2018-08-20,92.900002,93.360001,92.800003,93.160004,88.168755,412800
2018-08-21,93.190002,93.360001,92.419998,92.529999,87.572495,631400
2018-08-22,92.220001,92.989998,91.910004,92.860001,87.884819,465600
2018-08-23,92.839996,93.559998,92.839996,93.309998,88.310707,539400
2018-08-24,93.349998,94.959999,93.239998,94.730003,89.654655,698200
2018-08-27,94.830002,95.769997,94.830002,95.019997,89.929100,683300
2018-08-28,95.169998,95.930000,94.989998,95.099998,90.004807,508000
2018-08-29,95.059998,95.389999,94.529999,94.849998,89.768211,505000
2018-08-30,94.709999,94.809998,94.290001,94.500000,89.436966,460500
2018-08-31,94.419998,95.559998,93.989998,95.440002,90.326591,806900
2018-09-04,95.510002,96.760002,95.470001,96.739998,91.556931,1062800
2018-09-05,96.580002,96.839996,94.250000,94.500000,89.436966,941800
2018-09-06,94.419998,94.980003,92.970001,93.080002,88.093040,751700
2018-09-07,93.070000,93.699997,92.800003,93.150002,88.159279,559300
2018-09-10,93.360001,94.099998,93.190002,93.400002,88.395897,469700
2018-09-11,93.139999,94.160004,92.800003,93.760002,88.736603,480800
2018-09-12,93.820000,94.139999,91.339996,91.519997,86.616608,824800
2018-09-13,91.760002,91.959999,90.900002,91.849998,87.348877,655700
2018-09-14,91.529999,91.930000,90.660004,90.730003,86.283775,507400
2018-09-17,90.750000,90.750000,88.989998,89.120003,84.752663,1029100
2018-09-18,89.129997,90.129997,89.129997,90.089996,85.675125,834900
2018-09-19,89.680000,90.300003,88.930000,89.970001,85.561028,859500
2018-09-20,90.339996,90.809998,89.330002,89.849998,85.446899,873700
2018-09-21,90.120003,90.760002,89.669998,90.550003,86.112587,1322200
2018-09-24,90.300003,90.339996,89.739998,89.889999,85.484940,715400
2018-09-25,90.010002,90.080002,87.639999,87.680000,83.383247,1284900
2018-09-26,87.550003,88.089996,85.839996,85.919998,81.709488,1381400
2018-09-27,86.209999,86.779999,86.070000,86.449997,82.213516,1114100
2018-09-28,86.220001,86.580002,85.730003,85.800003,81.595367,998800
2018-10-01,86.410004,87.360001,85.879997,87.129997,82.860176,1008900
2018-10-02,87.059998,87.129997,85.440002,85.919998,81.709488,1209900
2018-10-03,86.430000,86.480003,85.309998,85.760002,81.557335,903900
2018-10-04,85.669998,86.900002,85.400002,85.830002,81.623909,932900
2018-10-05,86.029999,86.459999,85.180000,85.529999,81.338585,602000
2018-10-08,85.430000,85.550003,84.129997,84.940002,80.777504,606900
2018-10-09,84.699997,84.989998,83.410004,84.449997,80.311523,658400
2018-10-10,84.239998,84.660004,81.860001,81.970001,77.953049,946800
2018-10-11,81.589996,82.290001,78.970001,79.650002,75.746742,2049100
2018-10-12,82.879997,82.879997,79.089996,80.019997,76.098610,1242400
2018-10-15,79.910004,80.680000,79.790001,80.010002,76.089111,1048400
2018-10-16,80.709999,82.269997,80.389999,81.930000,77.915009,808300
2018-10-17,81.160004,81.360001,79.309998,80.629997,76.678726,2256200
2018-10-18,80.629997,81.519997,79.800003,79.959999,76.041550,829000
2018-10-19,80.150002,81.199997,79.809998,80.720001,76.764313,666100
2018-10-22,81.070000,81.709999,80.839996,81.010002,77.040100,952400
2018-10-23,79.470001,81.849998,79.470001,81.650002,77.648750,1851300
2018-10-24,81.209999,82.860001,79.989998,81.489998,77.496582,2341500
2018-10-25,81.750000,84.029999,81.080002,83.589996,79.493660,1788000
2018-10-26,83.000000,84.150002,82.129997,83.510002,79.417595,1429500
2018-10-29,84.370003,85.070000,83.099998,84.080002,79.959648,1393200
2018-10-30,84.470001,85.940002,83.680000,85.830002,81.623909,1180500
2018-10-31,86.440002,87.129997,86.129997,86.709999,82.460777,1160000
2018-11-01,86.570000,87.480003,85.940002,87.000000,82.736557,1087800
2018-11-02,87.400002,87.870003,86.139999,87.000000,82.736557,738800
2018-11-05,87.139999,88.830002,87.080002,88.760002,84.410294,817600
2018-11-06,88.480003,89.730003,88.470001,89.610001,85.218643,842800
2018-11-07,90.160004,90.959999,89.690002,90.760002,86.312294,1037900
2018-11-08,90.010002,91.449997,90.010002,91.339996,86.863861,670600
2018-11-09,90.940002,91.309998,89.599998,90.400002,85.969940,699100
2018-11-12,90.379997,90.550003,88.320000,88.599998,84.258156,767800
2018-11-13,88.709999,89.349998,88.129997,88.650002,84.305702,1055800
2018-11-14,89.139999,89.720001,85.639999,85.889999,81.680969,1479100
2018-11-15,85.910004,88.190002,85.220001,88.080002,83.763641,958000
2018-11-16,87.720001,89.000000,87.199997,88.739998,84.391273,1001100
2018-11-19,88.669998,89.320000,88.430000,88.989998,84.629028,1014600
2018-11-20,88.250000,88.250000,86.330002,87.430000,83.145485,1186800
2018-11-21,88.089996,88.089996,86.989998,87.260002,82.983803,1222700
2018-11-23,87.000000,88.150002,86.320000,87.860001,83.554413,652700
2018-11-26,88.599998,89.650002,88.519997,89.430000,85.047478,1214600
2018-11-27,89.150002,89.879997,88.849998,89.459999,85.075989,1040900
2018-11-28,89.889999,90.209999,88.660004,89.930000,85.522987,1198200
2018-11-29,89.800003,91.379997,89.110001,90.389999,85.960442,740700
2018-11-30,90.330002,91.620003,90.040001,91.320000,86.844856,930400
2018-12-03,92.370003,93.139999,91.959999,92.650002,88.109688,902600
2018-12-04,92.589996,92.959999,90.099998,90.400002,85.969940,999800
2018-12-06,89.610001,90.190002,88.739998,89.889999,85.484940,1720400
2018-12-07,89.949997,90.110001,87.169998,87.360001,83.078911,1167400
2018-12-10,87.360001,87.360001,85.110001,87.099998,82.831657,1033500
2018-12-11,88.260002,89.620003,87.239998,87.309998,83.031357,858200
2018-12-12,88.160004,88.720001,87.410004,87.489998,83.202538,560300
2018-12-13,87.410004,87.680000,86.400002,87.019997,83.173874,584900
2018-12-14,86.720001,87.339996,86.010002,86.540001,82.715096,535900
2018-12-17,86.300003,86.510002,85.029999,85.250000,81.482101,876800
2018-12-18,85.750000,86.419998,83.430000,83.739998,80.038849,1006000
2018-12-19,83.989998,84.970001,82.410004,83.010002,79.341118,1017400
2018-12-20,82.849998,83.199997,80.529999,81.010002,77.429504,965400
2018-12-21,80.669998,82.489998,79.480003,79.510002,75.995804,1664900
2018-12-24,78.430000,78.889999,76.669998,76.750000,73.357773,569000
2018-12-26,77.320000,79.300003,75.489998,79.269997,75.766411,800000
2018-12-27,78.470001,80.699997,77.820000,80.690002,77.123642,844300
2018-12-28,81.129997,81.849998,79.599998,80.529999,76.970726,967800
2018-12-31,80.919998,82.050003,80.550003,81.570000,77.964752,458100
2019-01-02,80.599998,82.019997,80.570000,81.000000,77.419945,822600
2019-01-03,81.919998,81.919998,78.660004,78.820000,75.336296,1058100
2019-01-04,80.029999,82.349998,79.360001,81.949997,78.327950,1382000
2019-01-07,79.970001,80.959999,79.040001,79.809998,76.282532,1418800
2019-01-08,80.370003,80.980003,78.900002,79.580002,76.062714,1105400
2019-01-09,80.010002,80.559998,79.480003,79.970001,76.435478,896600
2019-01-10,79.830002,80.680000,79.160004,80.550003,76.989853,724300
2019-01-11,80.000000,80.800003,79.589996,80.699997,77.133202,731000
2019-01-14,80.050003,80.889999,80.050003,80.529999,76.970726,717200
2019-01-15,80.360001,81.269997,80.360001,81.040001,77.458168,477600
2019-01-16,81.400002,83.169998,81.010002,82.959999,79.293304,940900
2019-01-17,82.949997,83.300003,82.139999,82.440002,78.796303,628800
2019-01-18,82.900002,83.809998,82.440002,83.139999,79.465370,684800
2019-01-22,83.010002,83.839996,82.379997,83.400002,79.713860,987400
2019-01-23,83.540001,84.830002,83.389999,84.730003,80.985092,731700
2019-01-24,84.480003,85.080002,84.230003,84.989998,81.233604,1004100
2019-01-25,85.699997,86.110001,85.190002,85.690002,81.902657,760400
2019-01-28,85.110001,86.080002,84.709999,86.070000,82.265862,594500
2019-01-29,86.150002,86.370003,85.419998,85.809998,82.017357,1294800
2019-01-30,85.029999,87.980003,83.910004,86.690002,82.858467,1365100
2019-01-31,86.379997,88.160004,86.099998,88.040001,84.148796,790800
2019-02-01,88.040001,88.690002,86.849998,87.379997,83.517952,715400
2019-02-04,87.410004,87.440002,85.889999,86.959999,83.116516,820800
2019-02-05,87.059998,87.059998,86.110001,86.809998,82.973145,684700
2019-02-06,86.879997,87.120003,86.459999,86.930000,83.087852,478900
2019-02-07,86.529999,86.910004,85.769997,86.820000,82.982712,610300
2019-02-08,86.559998,87.089996,85.820000,87.059998,83.212112,523600
2019-02-11,87.279999,87.389999,86.389999,86.699997,82.868011,556900
2019-02-12,86.989998,87.809998,86.919998,87.570000,83.699570,498900
2019-02-13,87.830002,88.320000,87.680000,87.989998,84.101006,564100
2019-02-14,87.230003,88.940002,86.529999,87.160004,83.307686,1292800
2019-02-15,87.570000,87.779999,86.949997,87.760002,83.881165,878600
2019-02-19,87.470001,88.190002,87.430000,87.820000,83.938499,702400
2019-02-20,87.750000,88.089996,87.220001,88.080002,84.187035,755000
2019-02-21,88.160004,88.250000,87.650002,88.070000,84.177467,960500
2019-02-22,88.099998,89.099998,88.099998,89.040001,85.104584,686000
2019-02-25,89.419998,90.559998,89.410004,90.139999,86.155975,1238500
2019-02-26,90.150002,91.239998,90.000000,91.099998,87.073540,1245000
2019-02-27,90.860001,91.400002,90.720001,90.800003,86.786812,1046600
2019-02-28,90.870003,91.589996,90.870003,91.570000,87.522774,654300
2019-03-01,92.209999,92.510002,91.650002,91.989998,87.924202,663800
2019-03-04,92.169998,92.489998,89.589996,90.150002,86.165520,791700
2019-03-05,90.150002,90.300003,88.400002,88.739998,84.817841,841400
2019-03-06,88.959999,89.000000,87.290001,87.669998,83.795151,981100
2019-03-07,87.669998,87.669998,85.709999,85.970001,82.170280,2420000
2019-03-08,85.230003,85.470001,82.220001,83.440002,79.752113,1574500
2019-03-11,83.760002,84.330002,83.739998,84.019997,80.306465,910800
2019-03-12,84.349998,84.449997,83.779999,83.820000,80.115303,849900
2019-03-13,84.190002,85.970001,83.900002,85.050003,81.290955,1067600
2019-03-14,84.720001,85.010002,83.809998,83.989998,80.695267,847800
2019-03-15,84.000000,84.599998,83.410004,83.550003,80.272522,1149400
2019-03-18,83.800003,84.440002,83.800003,84.239998,80.935455,668400
2019-03-19,84.570000,85.300003,83.820000,84.139999,80.839386,524500
2019-03-20,84.150002,84.470001,83.199997,83.360001,80.089973,571000
2019-03-21,83.080002,84.660004,83.080002,84.349998,81.041138,593200
2019-03-22,83.809998,84.330002,83.309998,83.889999,80.599190,725300
2019-03-25,83.949997,85.339996,83.949997,84.910004,81.579178,725700
2019-03-26,85.360001,85.930000,84.940002,85.820000,82.453491,541000
2019-03-27,85.790001,86.220001,85.190002,86.099998,82.722488,1095800
2019-03-28,86.220001,86.800003,85.849998,86.739998,83.337387,625900
2019-03-29,87.260002,87.830002,86.900002,87.489998,84.057961,1221600
2019-04-01,88.230003,88.570000,87.639999,88.400002,84.932266,648900
2019-04-02,88.300003,89.089996,88.099998,89.010002,85.518341,677800
2019-04-03,89.599998,89.879997,89.000000,89.300003,85.796967,674100
2019-04-04,89.300003,89.629997,88.669998,89.180000,85.681679,487800
2019-04-05,89.430000,89.480003,88.180000,88.589996,85.114815,780400
2019-04-08,88.610001,89.379997,87.989998,88.760002,85.278152,567400
2019-04-09,88.339996,88.870003,87.449997,87.699997,84.259735,396800
2019-04-10,87.860001,87.940002,87.070000,87.500000,84.067589,600400
2019-04-11,87.650002,87.809998,86.519997,87.029999,83.616005,895800
2019-04-12,87.760002,87.970001,86.930000,87.800003,84.355797,647200
2019-04-15,87.800003,88.669998,87.389999,88.470001,84.999527,368200
2019-04-16,88.839996,89.849998,88.459999,89.750000,86.229317,536800
2019-04-17,89.809998,90.360001,89.519997,90.199997,86.661667,457100
2019-04-18,90.279999,90.559998,89.800003,89.989998,86.459900,556400
2019-04-22,89.919998,90.110001,89.300003,89.730003,86.210106,475500
2019-04-23,89.760002,90.190002,89.349998,89.650002,86.133240,1251600
2019-04-24,89.889999,91.290001,87.970001,89.180000,85.681679,940900
2019-04-25,88.849998,89.580002,88.220001,89.440002,85.931480,734400
2019-04-26,89.629997,90.089996,88.760002,89.860001,86.334999,791500
2019-04-29,90.000000,91.599998,89.839996,91.449997,87.862617,628200
2019-04-30,91.440002,92.320000,91.339996,92.199997,88.583214,707200
2019-05-01,92.190002,93.320000,91.629997,92.320000,88.698502,716200
2019-05-02,92.449997,92.949997,91.980003,92.260002,88.640862,689800
2019-05-03,92.610001,92.949997,92.029999,92.120003,88.506348,420700
2019-05-06,91.720001,92.919998,91.050003,92.730003,89.092415,391100
2019-05-07,92.089996,92.489998,90.449997,90.900002,87.334206,455400
2019-05-08,90.809998,91.570000,90.570000,90.989998,87.420654,367200
2019-05-09,90.150002,91.379997,89.580002,91.160004,87.584000,400200
2019-05-10,90.879997,92.599998,90.400002,92.510002,88.881042,593700
2019-05-13,91.320000,91.320000,90.209999,90.900002,87.334206,617000
2019-05-14,91.150002,92.190002,91.080002,91.169998,87.593605,590700
2019-05-15,90.680000,91.519997,90.260002,90.760002,87.199699,398500
2019-05-16,90.870003,91.209999,90.150002,90.930000,87.363022,593400
2019-05-17,90.690002,91.059998,90.169998,90.300003,86.757729,822800
2019-05-20,90.000000,90.449997,89.800003,90.260002,86.719307,415900
2019-05-21,90.879997,91.510002,90.860001,91.279999,87.699295,553100
2019-05-22,90.809998,91.050003,90.070000,90.360001,86.815392,591700
2019-05-23,89.470001,90.480003,89.180000,90.019997,86.488731,542500
2019-05-24,90.419998,90.910004,89.809998,90.029999,86.498337,327700
2019-05-28,90.110001,91.250000,89.959999,89.970001,86.440697,671500
2019-05-29,90.019997,90.440002,89.620003,90.339996,86.796165,508500
2019-05-30,90.599998,91.500000,90.290001,90.650002,87.094002,472500
2019-05-31,90.330002,90.989998,89.730003,90.639999,87.084396,541200
2019-06-03,90.599998,91.480003,90.169998,90.709999,87.151657,638600
2019-06-04,91.500000,92.940002,91.019997,92.760002,89.121239,650100
2019-06-05,93.040001,96.320000,92.980003,96.180000,92.407082,976300
2019-06-06,96.250000,96.330002,95.339996,95.889999,92.128456,601100
2019-06-07,96.050003,96.959999,95.540001,96.160004,92.387863,607500
2019-06-10,96.599998,97.110001,96.250000,96.669998,92.877853,433500
2019-06-11,97.250000,97.470001,95.129997,95.260002,91.523186,439600
2019-06-12,94.959999,95.709999,94.760002,95.449997,91.705711,530700
2019-06-13,95.300003,95.519997,94.290001,95.440002,92.149857,478400
2019-06-14,95.620003,95.989998,95.000000,95.709999,92.410538,391300
2019-06-17,95.930000,96.209999,95.070000,95.169998,91.889168,433900
2019-06-18,95.430000,96.330002,95.260002,95.910004,92.603653,517200
2019-06-19,95.889999,96.949997,95.440002,96.510002,93.182976,428000
2019-06-20,96.989998,97.889999,96.529999,97.739998,94.370567,450200
2019-06-21,97.690002,98.730003,97.480003,98.290001,94.901619,977800
2019-06-24,98.190002,98.570000,96.300003,96.870003,93.530571,665400
2019-06-25,97.080002,98.160004,96.620003,98.000000,94.621605,777300
2019-06-26,98.000000,98.080002,94.449997,94.610001,91.348480,1366900
2019-06-27,95.160004,96.519997,95.160004,96.169998,92.854691,579900
2019-06-28,96.089996,96.779999,96.000000,96.169998,92.854691,904300
2019-07-01,97.040001,97.449997,96.419998,97.150002,93.800911,1031700
2019-07-02,97.430000,99.889999,97.010002,99.660004,96.224388,1400100
2019-07-03,99.230003,101.629997,99.209999,101.419998,97.923714,1180900
2019-07-05,101.279999,101.419998,100.110001,101.050003,97.566452,768700
2019-07-08,100.910004,101.300003,100.379997,100.839996,97.363701,839700
2019-07-09,100.550003,101.669998,100.370003,101.610001,98.107147,458600
2019-07-10,102.169998,103.599998,102.169998,103.019997,99.468544,906400
2019-07-11,103.040001,104.120003,102.599998,104.010002,100.424416,774700
2019-07-12,104.230003,104.620003,103.750000,104.279999,100.685120,532500
2019-07-15,104.360001,104.459999,103.599998,104.220001,100.627182,520700
2019-07-16,104.449997,104.690002,103.279999,103.290001,99.729248,664400
2019-07-17,103.250000,103.570000,102.510002,102.639999,99.101639,803400
2019-07-18,102.510002,103.349998,102.209999,103.139999,99.584419,706400
2019-07-19,103.139999,103.389999,101.680000,101.730003,98.223022,664800
2019-07-22,100.500000,102.389999,99.250000,101.779999,98.271294,730200
2019-07-23,101.809998,102.559998,100.440002,100.860001,97.383003,1174600
2019-07-24,99.989998,100.239998,96.269997,98.220001,94.834030,2170500
2019-07-25,98.230003,98.809998,97.449997,97.610001,94.245056,1147300
2019-07-26,97.790001,98.389999,97.379997,98.059998,94.679543,774000
2019-07-29,98.089996,98.220001,96.419998,96.669998,93.337456,599700
2019-07-30,96.339996,97.080002,95.959999,96.800003,93.462975,587300
2019-07-31,96.980003,97.050003,95.849998,96.370003,93.047806,592400
2019-08-01,96.199997,98.250000,96.199997,97.650002,94.283669,986200
2019-08-02,97.720001,98.470001,96.959999,97.949997,94.573318,775100
2019-08-05,97.309998,97.330002,93.949997,94.360001,91.107086,1072700
2019-08-06,95.010002,96.139999,94.209999,95.849998,92.545731,765900
2019-08-07,94.889999,96.480003,93.459999,96.120003,92.806419,945000
2019-08-08,96.790001,98.379997,96.050003,98.260002,94.872650,742600
2019-08-09,97.919998,98.970001,97.419998,98.540001,95.142975,586900
2019-08-12,97.910004,98.169998,96.570000,96.580002,93.250565,498500
2019-08-13,96.269997,98.480003,96.099998,97.930000,94.554016,573200
2019-08-14,96.400002,97.500000,95.260002,95.320000,92.033997,560500
2019-08-15,95.449997,97.349998,95.360001,96.980003,93.636780,465900
2019-08-16,97.379997,97.970001,96.940002,97.529999,94.167809,585900
2019-08-19,98.400002,99.680000,98.169998,99.419998,95.992661,621500
2019-08-20,99.010002,99.690002,98.449997,98.910004,95.500237,556600
2019-08-21,99.500000,99.500000,98.599998,99.320000,95.896111,408500
2019-08-22,99.629997,100.419998,99.190002,100.129997,96.678177,419600
2019-08-23,99.690002,100.449997,97.000000,97.519997,94.158150,681400
2019-08-26,98.239998,98.699997,97.459999,98.669998,95.268517,598200
2019-08-27,99.389999,99.389999,97.839996,98.269997,94.882294,494100
2019-08-28,98.019997,98.589996,97.300003,98.529999,95.133331,313700
2019-08-29,99.639999,99.830002,98.540001,99.769997,96.330589,338800
2019-08-30,100.029999,100.389999,99.379997,99.839996,96.398170,385200
2019-09-03,99.839996,100.099998,99.019997,99.529999,96.098862,363900
2019-09-04,100.019997,100.169998,99.150002,99.910004,96.465759,405000
2019-09-05,100.709999,102.110001,100.239998,102.019997,98.503029,608900
2019-09-06,102.349998,104.440002,102.150002,104.260002,100.665810,751600
2019-09-09,104.790001,105.260002,102.669998,102.839996,99.294754,537400
2019-09-10,102.889999,102.889999,97.559998,98.150002,94.766434,780700
2019-09-11,98.080002,98.599998,96.730003,98.180000,94.795395,840300
2019-09-12,98.290001,100.010002,98.290001,99.000000,96.046921,488100
2019-09-13,99.680000,99.889999,97.750000,99.519997,96.551414,569500
2019-09-16,99.349998,100.519997,98.470001,99.279999,96.318573,632000
2019-09-17,99.889999,103.019997,99.269997,102.730003,99.665672,1103200
2019-09-18,103.220001,103.279999,101.269997,102.620003,99.558952,469600
2019-09-19,102.489998,103.320000,101.169998,101.680000,98.646965,407600
2019-09-20,101.910004,101.980003,100.589996,100.680000,97.676811,620200
2019-09-23,100.620003,101.690002,100.059998,100.250000,97.259636,764100
2019-09-24,101.320000,102.519997,100.610001,101.370003,98.346237,1050200
2019-09-25,101.820000,103.050003,101.129997,102.760002,99.694763,1140600
2019-09-26,102.400002,102.400002,100.940002,101.820000,98.782791,443000
2019-09-27,102.570000,102.800003,99.760002,100.080002,97.094711,643100
2019-09-30,100.220001,100.430000,99.150002,99.349998,96.386475,634500
2019-10-01,99.309998,99.330002,98.029999,98.589996,95.649155,567100
2019-10-02,97.849998,97.949997,95.629997,95.739998,92.884171,856600
2019-10-03,95.529999,97.180000,95.300003,97.139999,94.242416,446600
2019-10-04,97.389999,99.339996,97.379997,99.230003,96.270065,542400
2019-10-07,98.900002,99.860001,98.050003,99.010002,96.056625,658000
2019-10-08,98.639999,98.639999,96.879997,97.080002,94.184196,730100
2019-10-09,97.970001,98.260002,96.889999,97.330002,94.426743,580500
2019-10-10,97.370003,98.910004,97.019997,98.559998,95.620049,514700
2019-10-11,99.750000,99.830002,98.239998,99.309998,96.347679,761600
2019-10-14,99.379997,99.660004,98.239998,98.349998,95.416313,465300
2019-10-15,98.580002,99.019997,97.779999,97.919998,94.999138,507700
2019-10-16,97.610001,98.239998,96.430000,98.059998,95.134964,967300
2019-10-17,98.040001,98.470001,97.669998,98.330002,95.396912,1102000
2019-10-18,98.379997,99.050003,97.650002,98.620003,95.678253,676900
2019-10-21,99.250000,99.250000,97.589996,98.160004,95.231972,658500
2019-10-22,98.059998,98.790001,96.620003,97.860001,94.940926,1061700
2019-10-23,99.730003,101.559998,98.199997,101.309998,98.288010,1365100
2019-10-24,102.000000,102.000000,100.269997,100.989998,97.977570,706300
2019-10-25,99.910004,100.489998,97.419998,98.430000,95.493919,1022000
2019-10-28,98.669998,99.080002,98.150002,98.730003,95.784988,623200
2019-10-29,98.410004,100.190002,98.120003,98.639999,95.697670,446200
2019-10-30,98.690002,100.389999,98.129997,100.059998,97.075302,478500
2019-10-31,99.739998,100.230003,98.970001,99.769997,96.793953,540200
2019-11-01,100.459999,100.459999,98.669998,99.230003,96.270065,543600
2019-11-04,99.730003,99.779999,98.529999,98.589996,95.649155,553200
2019-11-05,98.919998,99.059998,97.900002,98.419998,95.484222,518300
2019-11-06,98.160004,100.080002,97.980003,99.919998,96.939476,678200
2019-11-07,100.440002,100.669998,99.160004,100.529999,97.531281,959300
2019-11-08,100.309998,101.260002,100.160004,100.660004,97.657410,919700
2019-11-11,100.370003,102.580002,100.220001,102.529999,99.471619,825300
2019-11-12,102.629997,102.629997,101.300003,102.449997,99.394012,809400
2019-11-13,102.050003,103.750000,101.239998,103.269997,100.189560,805700
2019-11-14,103.269997,103.309998,102.389999,103.260002,100.179855,804600
